family,layer,band,band_label,theta,theta_cum,theta_attn,theta_ffn,delta_pr,abs_delta_pr
Mistral-7B,27,band4_code,Code / Logic,8.436559200286865,7.853851170564184,8.124219417572021,8.853012243906656,2.3557977022569903,2.3557977022569903
Mistral-7B,28,band4_code,Code / Logic,7.248945610863822,7.832992358160722,6.755472302436829,7.9069100220998125,2.065060267910921,2.065060267910921
Mistral-7B,29,band4_code,Code / Logic,7.634082726069859,7.826362037091028,6.974967360496521,8.512903213500977,1.9481368641269006,1.9481368641269006
Mistral-7B,30,band4_code,Code / Logic,6.663322993687221,7.7888446485941305,5.86617386341095,7.726188500722249,1.83073135963732,1.83073135963732
Mistral-7B,31,band4_code,Code / Logic,6.162675040108817,7.738026848328965,5.598726511001587,6.91460641225179,1.7155217526324593,1.7155217526324593
Mistral-7B,0,band5_dialogue,Dialogue,6.7594835587910245,6.7594835587910245,5.6888770163059235,8.186958948771158,0.003498324955415022,0.003498324955415022
Mistral-7B,1,band5_dialogue,Dialogue,7.8427606991359164,7.3011221289634705,6.770081877708435,9.272999127705893,0.43178343112136286,0.43178343112136286
Mistral-7B,2,band5_dialogue,Dialogue,9.05812134061541,7.88678853284745,8.408543944358826,9.924224535624186,-0.0003471254051916617,0.0003471254051916617
Mistral-7B,3,band5_dialogue,Dialogue,8.096998521259852,7.93934102995055,6.794183075428009,9.834085782368978,0.1659825371218684,0.1659825371218684
Mistral-7B,4,band5_dialogue,Dialogue,8.01827873502459,7.955128570965359,6.760368704795837,9.695492108662924,0.2800056769875603,0.2800056769875603
Mistral-7B,5,band5_dialogue,Dialogue,8.426843575068883,8.033747738315945,7.6198190450668335,9.502876281738281,0.22937608148477118,0.22937608148477118
Mistral-7B,6,band5_dialogue,Dialogue,7.8696039744785855,8.010298629196322,7.136910676956177,8.84652837117513,0.019241110434185416,0.019241110434185416
Mistral-7B,7,band5_dialogue,Dialogue,7.636496407645089,7.963573351502419,6.702932834625244,8.881247838338217,0.14583210951976433,0.14583210951976433
Mistral-7B,8,band5_dialogue,Dialogue,7.498136520385742,7.91185814804501,6.598451614379883,8.69771639506022,0.23238648226275593,0.23238648226275593
Mistral-7B,9,band5_dialogue,Dialogue,7.057362011500767,7.826408534390586,6.3751678466796875,7.966954231262207,0.21366146603854652,0.21366146603854652
Mistral-7B,10,band5_dialogue,Dialogue,7.607934474945068,7.806547256259176,7.101250052452087,8.283513704935709,0.13983809914670875,0.13983809914670875
Mistral-7B,11,band5_dialogue,Dialogue,7.1274596623012,7.749956623429345,6.491199612617493,7.9758063952128095,0.15505847084867685,0.15505847084867685
Mistral-7B,12,band5_dialogue,Dialogue,7.246965340205601,7.711264986258287,6.7895437479019165,7.856860796610515,0.43788374979273303,0.43788374979273303
Mistral-7B,13,band5_dialogue,Dialogue,6.665503978729248,7.636567771434785,5.688972592353821,7.967545827229817,0.45293990588353417,0.45293990588353417
Mistral-7B,14,band5_dialogue,Dialogue,7.378910609654018,7.619390627316067,6.991959810256958,7.894845008850098,0.4613031007412225,0.4613031007412225
Mistral-7B,15,band5_dialogue,Dialogue,7.673149449484689,7.622750553701605,7.354318737983704,8.098257064819336,0.639302219119938,0.639302219119938
Mistral-7B,16,band5_dialogue,Dialogue,7.96459606715611,7.642859113316577,7.7249075174331665,8.284180800120035,0.8445249808811308,0.8445249808811308
Mistral-7B,17,band5_dialogue,Dialogue,7.842003549848284,7.653922693123893,7.419386029243469,8.405493577321371,0.8013633377154772,0.8013633377154772
Mistral-7B,18,band5_dialogue,Dialogue,8.183311871119908,7.681785281439473,7.912144303321838,8.544868628184,0.922623380624918,0.922623380624918
Mistral-7B,19,band5_dialogue,Dialogue,7.191200631005423,7.657256048917771,5.871868550777435,8.950310071309408,1.008920640813792,1.008920640813792
Mistral-7B,20,band5_dialogue,Dialogue,8.6836245400565,7.706130738971996,7.960652112960815,9.647587776184082,0.9441868507511115,0.9441868507511115
Mistral-7B,21,band5_dialogue,Dialogue,8.105262347630092,7.724273084820092,6.732032775878906,9.936235109965006,0.9679677319965041,0.9679677319965041
Mistral-7B,22,band5_dialogue,Dialogue,8.401028496878487,7.753697233170457,7.723626375198364,9.304231325785318,0.9276822699728857,0.9276822699728857
Mistral-7B,23,band5_dialogue,Dialogue,8.68394558770316,7.792457581275985,8.188085317611694,9.345092614491781,0.6995726267951836,0.6995726267951836
Mistral-7B,24,band5_dialogue,Dialogue,8.240692615509033,7.810386982645307,7.540135145187378,9.174769242604574,0.6803091973577846,0.6803091973577846
Mistral-7B,25,band5_dialogue,Dialogue,8.206288542066302,7.82561396569996,7.278519153594971,9.44331439336141,0.4734448628557235,0.4734448628557235
Mistral-7B,26,band5_dialogue,Dialogue,8.005310467311315,7.832269391685566,7.082886815071106,9.235208670298258,0.44029058906222396,0.44029058906222396
Mistral-7B,27,band5_dialogue,Dialogue,8.436559200286865,7.853851170564184,8.124219417572021,8.853012243906656,0.45795590047231016,0.45795590047231016
Mistral-7B,28,band5_dialogue,Dialogue,7.248945610863822,7.832992358160722,6.755472302436829,7.9069100220998125,0.46734505143275484,0.46734505143275484
Mistral-7B,29,band5_dialogue,Dialogue,7.634082726069859,7.826362037091028,6.974967360496521,8.512903213500977,0.5844121017684154,0.5844121017684154
Mistral-7B,30,band5_dialogue,Dialogue,6.663322993687221,7.7888446485941305,5.86617386341095,7.726188500722249,0.7418161549754219,0.7418161549754219
Mistral-7B,31,band5_dialogue,Dialogue,6.162675040108817,7.738026848328965,5.598726511001587,6.91460641225179,0.7834356900106938,0.7834356900106938
Mistral-7B,0,band6_counterfactual,Counterfactual,6.7594835587910245,6.7594835587910245,5.6888770163059235,8.186958948771158,-0.05181888279514846,0.05181888279514846
Mistral-7B,1,band6_counterfactual,Counterfactual,7.8427606991359164,7.3011221289634705,6.770081877708435,9.272999127705893,0.5997012031147584,0.5997012031147584
Mistral-7B,2,band6_counterfactual,Counterfactual,9.05812134061541,7.88678853284745,8.408543944358826,9.924224535624186,-0.24791281180602365,0.24791281180602365
Mistral-7B,3,band6_counterfactual,Counterfactual,8.096998521259852,7.93934102995055,6.794183075428009,9.834085782368978,0.3670343361562969,0.3670343361562969
Mistral-7B,4,band6_counterfactual,Counterfactual,8.01827873502459,7.955128570965359,6.760368704795837,9.695492108662924,0.6982340047665332,0.6982340047665332
Mistral-7B,5,band6_counterfactual,Counterfactual,8.426843575068883,8.033747738315945,7.6198190450668335,9.502876281738281,-0.09066702460164588,0.09066702460164588
Mistral-7B,6,band6_counterfactual,Counterfactual,7.8696039744785855,8.010298629196322,7.136910676956177,8.84652837117513,-0.2825946641115049,0.2825946641115049
Mistral-7B,7,band6_counterfactual,Counterfactual,7.636496407645089,7.963573351502419,6.702932834625244,8.881247838338217,-0.6659285945034421,0.6659285945034421
Mistral-7B,8,band6_counterfactual,Counterfactual,7.498136520385742,7.91185814804501,6.598451614379883,8.69771639506022,-0.4895512876947077,0.4895512876947077
Mistral-7B,9,band6_counterfactual,Counterfactual,7.057362011500767,7.826408534390586,6.3751678466796875,7.966954231262207,-0.5592077106647375,0.5592077106647375
Mistral-7B,10,band6_counterfactual,Counterfactual,7.607934474945068,7.806547256259176,7.101250052452087,8.283513704935709,-0.46626429763549204,0.46626429763549204
Mistral-7B,11,band6_counterfactual,Counterfactual,7.1274596623012,7.749956623429345,6.491199612617493,7.9758063952128095,-0.4386872638011763,0.4386872638011763
Mistral-7B,12,band6_counterfactual,Counterfactual,7.246965340205601,7.711264986258287,6.7895437479019165,7.856860796610515,-0.36673457933722453,0.36673457933722453
Mistral-7B,13,band6_counterfactual,Counterfactual,6.665503978729248,7.636567771434785,5.688972592353821,7.967545827229817,-0.2444699606287788,0.2444699606287788
Mistral-7B,14,band6_counterfactual,Counterfactual,7.378910609654018,7.619390627316067,6.991959810256958,7.894845008850098,-0.15435680008407004,0.15435680008407004
Mistral-7B,15,band6_counterfactual,Counterfactual,7.673149449484689,7.622750553701605,7.354318737983704,8.098257064819336,0.0882023439707611,0.0882023439707611
Mistral-7B,16,band6_counterfactual,Counterfactual,7.96459606715611,7.642859113316577,7.7249075174331665,8.284180800120035,0.6138015551629437,0.6138015551629437
Mistral-7B,17,band6_counterfactual,Counterfactual,7.842003549848284,7.653922693123893,7.419386029243469,8.405493577321371,0.6058541258087518,0.6058541258087518
Mistral-7B,18,band6_counterfactual,Counterfactual,8.183311871119908,7.681785281439473,7.912144303321838,8.544868628184,0.8399208676516938,0.8399208676516938
Mistral-7B,19,band6_counterfactual,Counterfactual,7.191200631005423,7.657256048917771,5.871868550777435,8.950310071309408,0.8611596494428957,0.8611596494428957
Mistral-7B,20,band6_counterfactual,Counterfactual,8.6836245400565,7.706130738971996,7.960652112960815,9.647587776184082,0.6345265553014823,0.6345265553014823
Mistral-7B,21,band6_counterfactual,Counterfactual,8.105262347630092,7.724273084820092,6.732032775878906,9.936235109965006,0.6098352794117474,0.6098352794117474
Mistral-7B,22,band6_counterfactual,Counterfactual,8.401028496878487,7.753697233170457,7.723626375198364,9.304231325785318,0.6242611272410743,0.6242611272410743
Mistral-7B,23,band6_counterfactual,Counterfactual,8.68394558770316,7.792457581275985,8.188085317611694,9.345092614491781,0.6691948494480435,0.6691948494480435
Mistral-7B,24,band6_counterfactual,Counterfactual,8.240692615509033,7.810386982645307,7.540135145187378,9.174769242604574,0.7815287630833501,0.7815287630833501
Mistral-7B,25,band6_counterfactual,Counterfactual,8.206288542066302,7.82561396569996,7.278519153594971,9.44331439336141,0.8012481156947029,0.8012481156947029
Mistral-7B,26,band6_counterfactual,Counterfactual,8.005310467311315,7.832269391685566,7.082886815071106,9.235208670298258,0.8553298878438911,0.8553298878438911
Mistral-7B,27,band6_counterfactual,Counterfactual,8.436559200286865,7.853851170564184,8.124219417572021,8.853012243906656,0.8932629166628034,0.8932629166628034
Mistral-7B,28,band6_counterfactual,Counterfactual,7.248945610863822,7.832992358160722,6.755472302436829,7.9069100220998125,0.9087372597136341,0.9087372597136341
Mistral-7B,29,band6_counterfactual,Counterfactual,7.634082726069859,7.826362037091028,6.974967360496521,8.512903213500977,1.0271606808833535,1.0271606808833535
Mistral-7B,30,band6_counterfactual,Counterfactual,6.663322993687221,7.7888446485941305,5.86617386341095,7.726188500722249,1.106660241084259,1.106660241084259
Mistral-7B,31,band6_counterfactual,Counterfactual,6.162675040108817,7.738026848328965,5.598726511001587,6.91460641225179,1.6720710682117428,1.6720710682117428
Mistral-7B,0,band7_safety,Safety,6.7594835587910245,6.7594835587910245,5.6888770163059235,8.186958948771158,0.11389191277660204,0.11389191277660204
Mistral-7B,1,band7_safety,Safety,7.8427606991359164,7.3011221289634705,6.770081877708435,9.272999127705893,0.730069985622519,0.730069985622519
Mistral-7B,2,band7_safety,Safety,9.05812134061541,7.88678853284745,8.408543944358826,9.924224535624186,0.2572699458842944,0.2572699458842944
Mistral-7B,3,band7_safety,Safety,8.096998521259852,7.93934102995055,6.794183075428009,9.834085782368978,1.1576859101838535,1.1576859101838535
Mistral-7B,4,band7_safety,Safety,8.01827873502459,7.955128570965359,6.760368704795837,9.695492108662924,1.225002782991993,1.225002782991993
Mistral-7B,5,band7_safety,Safety,8.426843575068883,8.033747738315945,7.6198190450668335,9.502876281738281,1.228753319486632,1.228753319486632
Mistral-7B,6,band7_safety,Safety,7.8696039744785855,8.010298629196322,7.136910676956177,8.84652837117513,0.8991517066202288,0.8991517066202288
Mistral-7B,7,band7_safety,Safety,7.636496407645089,7.963573351502419,6.702932834625244,8.881247838338217,0.6414494340958123,0.6414494340958123
Mistral-7B,8,band7_safety,Safety,7.498136520385742,7.91185814804501,6.598451614379883,8.69771639506022,0.6390836005141951,0.6390836005141951
Mistral-7B,9,band7_safety,Safety,7.057362011500767,7.826408534390586,6.3751678466796875,7.966954231262207,0.8607554846173002,0.8607554846173002
Mistral-7B,10,band7_safety,Safety,7.607934474945068,7.806547256259176,7.101250052452087,8.283513704935709,0.9186616644187824,0.9186616644187824
Mistral-7B,11,band7_safety,Safety,7.1274596623012,7.749956623429345,6.491199612617493,7.9758063952128095,0.8171251416376633,0.8171251416376633
Mistral-7B,12,band7_safety,Safety,7.246965340205601,7.711264986258287,6.7895437479019165,7.856860796610515,0.8778941685131967,0.8778941685131967
Mistral-7B,13,band7_safety,Safety,6.665503978729248,7.636567771434785,5.688972592353821,7.967545827229817,1.0224731947607317,1.0224731947607317
Mistral-7B,14,band7_safety,Safety,7.378910609654018,7.619390627316067,6.991959810256958,7.894845008850098,1.4287344669689235,1.4287344669689235
Mistral-7B,15,band7_safety,Safety,7.673149449484689,7.622750553701605,7.354318737983704,8.098257064819336,2.0407036684377884,2.0407036684377884
Mistral-7B,16,band7_safety,Safety,7.96459606715611,7.642859113316577,7.7249075174331665,8.284180800120035,2.7739086345642567,2.7739086345642567
Mistral-7B,17,band7_safety,Safety,7.842003549848284,7.653922693123893,7.419386029243469,8.405493577321371,2.7124080618808692,2.7124080618808692
Mistral-7B,18,band7_safety,Safety,8.183311871119908,7.681785281439473,7.912144303321838,8.544868628184,2.85530876539886,2.85530876539886
Mistral-7B,19,band7_safety,Safety,7.191200631005423,7.657256048917771,5.871868550777435,8.950310071309408,2.660137723373448,2.660137723373448
Mistral-7B,20,band7_safety,Safety,8.6836245400565,7.706130738971996,7.960652112960815,9.647587776184082,2.687885567858986,2.687885567858986
Mistral-7B,21,band7_safety,Safety,8.105262347630092,7.724273084820092,6.732032775878906,9.936235109965006,2.6076599279816595,2.6076599279816595
Mistral-7B,22,band7_safety,Safety,8.401028496878487,7.753697233170457,7.723626375198364,9.304231325785318,2.4433466267003476,2.4433466267003476
Mistral-7B,23,band7_safety,Safety,8.68394558770316,7.792457581275985,8.188085317611694,9.345092614491781,2.5148666253279295,2.5148666253279295
Mistral-7B,24,band7_safety,Safety,8.240692615509033,7.810386982645307,7.540135145187378,9.174769242604574,2.4347073473917327,2.4347073473917327
Mistral-7B,25,band7_safety,Safety,8.206288542066302,7.82561396569996,7.278519153594971,9.44331439336141,2.46990594468783,2.46990594468783
Mistral-7B,26,band7_safety,Safety,8.005310467311315,7.832269391685566,7.082886815071106,9.235208670298258,2.4272090711069927,2.4272090711069927
Mistral-7B,27,band7_safety,Safety,8.436559200286865,7.853851170564184,8.124219417572021,8.853012243906656,2.4214781274888972,2.4214781274888972
Mistral-7B,28,band7_safety,Safety,7.248945610863822,7.832992358160722,6.755472302436829,7.9069100220998125,2.4110773860138472,2.4110773860138472
Mistral-7B,29,band7_safety,Safety,7.634082726069859,7.826362037091028,6.974967360496521,8.512903213500977,2.3791052847923497,2.3791052847923497
Mistral-7B,30,band7_safety,Safety,6.663322993687221,7.7888446485941305,5.86617386341095,7.726188500722249,2.2476893089531584,2.2476893089531584
Mistral-7B,31,band7_safety,Safety,6.162675040108817,7.738026848328965,5.598726511001587,6.91460641225179,2.158601709905228,2.158601709905228
Yi-1.5-6B,0,band1_factual,Factual,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.31484821205048785,0.31484821205048785
Yi-1.5-6B,1,band1_factual,Factual,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,0.0003854895830150973,0.0003854895830150973
Yi-1.5-6B,2,band1_factual,Factual,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,0.0014469457300594346,0.0014469457300594346
Yi-1.5-6B,3,band1_factual,Factual,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.002798038842368289,0.002798038842368289
Yi-1.5-6B,4,band1_factual,Factual,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.004792951326535677,0.004792951326535677
Yi-1.5-6B,5,band1_factual,Factual,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.00771987975270072,0.00771987975270072
Yi-1.5-6B,6,band1_factual,Factual,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.011505246815374237,0.011505246815374237
Yi-1.5-6B,7,band1_factual,Factual,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.01858107667511355,0.01858107667511355
Yi-1.5-6B,8,band1_factual,Factual,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-1.1519824200227706,1.1519824200227706
Yi-1.5-6B,9,band1_factual,Factual,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-0.11079539028866581,0.11079539028866581
Yi-1.5-6B,10,band1_factual,Factual,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,0.14650793322555877,0.14650793322555877
Yi-1.5-6B,11,band1_factual,Factual,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,0.2354763527089041,0.2354763527089041
Yi-1.5-6B,12,band1_factual,Factual,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,0.1969180321732349,0.1969180321732349
Yi-1.5-6B,13,band1_factual,Factual,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.21610321117875664,0.21610321117875664
Yi-1.5-6B,14,band1_factual,Factual,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.23973604171548324,0.23973604171548324
Yi-1.5-6B,15,band1_factual,Factual,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.15557189369422098,0.15557189369422098
Yi-1.5-6B,16,band1_factual,Factual,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.18506107866975086,0.18506107866975086
Yi-1.5-6B,17,band1_factual,Factual,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.2667580744982496,0.2667580744982496
Yi-1.5-6B,18,band1_factual,Factual,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,0.034276976544834525,0.034276976544834525
Yi-1.5-6B,19,band1_factual,Factual,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,0.09478497504500183,0.09478497504500183
Yi-1.5-6B,20,band1_factual,Factual,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,0.06313169842003585,0.06313169842003585
Yi-1.5-6B,21,band1_factual,Factual,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,0.23432341112745725,0.23432341112745725
Yi-1.5-6B,22,band1_factual,Factual,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,0.09184966452832732,0.09184966452832732
Yi-1.5-6B,23,band1_factual,Factual,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,0.030732897417122373,0.030732897417122373
Yi-1.5-6B,24,band1_factual,Factual,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,0.028710570680877012,0.028710570680877012
Yi-1.5-6B,25,band1_factual,Factual,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,-0.003073395949428459,0.003073395949428459
Yi-1.5-6B,26,band1_factual,Factual,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,0.0724830050572507,0.0724830050572507
Yi-1.5-6B,27,band1_factual,Factual,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,0.12055910346370702,0.12055910346370702
Yi-1.5-6B,28,band1_factual,Factual,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,0.03745735928984928,0.03745735928984928
Yi-1.5-6B,29,band1_factual,Factual,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,0.11171472833193086,0.11171472833193086
Yi-1.5-6B,30,band1_factual,Factual,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,0.049312941710317304,0.049312941710317304
Yi-1.5-6B,31,band1_factual,Factual,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,0.0018493534230952235,0.0018493534230952235
Yi-1.5-6B,0,band2_instruction,Instruction,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.05099722547078245,0.05099722547078245
Yi-1.5-6B,1,band2_instruction,Instruction,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,8.836317335503274e-05,8.836317335503274e-05
Yi-1.5-6B,2,band2_instruction,Instruction,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,0.0002573678499673271,0.0002573678499673271
Yi-1.5-6B,3,band2_instruction,Instruction,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.0005192224876247042,0.0005192224876247042
Yi-1.5-6B,4,band2_instruction,Instruction,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.0009222682648908354,0.0009222682648908354
Yi-1.5-6B,5,band2_instruction,Instruction,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.0020753650855547257,0.0020753650855547257
Yi-1.5-6B,6,band2_instruction,Instruction,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.0031877292205471086,0.0031877292205471086
Yi-1.5-6B,7,band2_instruction,Instruction,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.004447438339790333,0.004447438339790333
Yi-1.5-6B,8,band2_instruction,Instruction,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-0.5968105951627392,0.5968105951627392
Yi-1.5-6B,9,band2_instruction,Instruction,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-0.31034451714642053,0.31034451714642053
Yi-1.5-6B,10,band2_instruction,Instruction,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,0.2568727454035793,0.2568727454035793
Yi-1.5-6B,11,band2_instruction,Instruction,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,0.5031317285968866,0.5031317285968866
Yi-1.5-6B,12,band2_instruction,Instruction,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,0.5656452817994833,0.5656452817994833
Yi-1.5-6B,13,band2_instruction,Instruction,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.5962588321317392,0.5962588321317392
Yi-1.5-6B,14,band2_instruction,Instruction,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.6095567662461097,0.6095567662461097
Yi-1.5-6B,15,band2_instruction,Instruction,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.4523592629887814,0.4523592629887814
Yi-1.5-6B,16,band2_instruction,Instruction,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.613775840731158,0.613775840731158
Yi-1.5-6B,17,band2_instruction,Instruction,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.7286545584973787,0.7286545584973787
Yi-1.5-6B,18,band2_instruction,Instruction,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,0.7543457445787567,0.7543457445787567
Yi-1.5-6B,19,band2_instruction,Instruction,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,0.6360907929778206,0.6360907929778206
Yi-1.5-6B,20,band2_instruction,Instruction,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,0.9116751047514393,0.9116751047514393
Yi-1.5-6B,21,band2_instruction,Instruction,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,0.9569247651832038,0.9569247651832038
Yi-1.5-6B,22,band2_instruction,Instruction,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,1.010317493315383,1.010317493315383
Yi-1.5-6B,23,band2_instruction,Instruction,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,1.2113235868005718,1.2113235868005718
Yi-1.5-6B,24,band2_instruction,Instruction,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,1.2322382992607563,1.2322382992607563
Yi-1.5-6B,25,band2_instruction,Instruction,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,1.2134474938452726,1.2134474938452726
Yi-1.5-6B,26,band2_instruction,Instruction,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,1.20469670684541,1.20469670684541
Yi-1.5-6B,27,band2_instruction,Instruction,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,1.2018526357521955,1.2018526357521955
Yi-1.5-6B,28,band2_instruction,Instruction,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,1.1678630577243672,1.1678630577243672
