family,layer,band,band_label,theta,theta_cum,theta_attn,theta_ffn,delta_pr,abs_delta_pr
Yi-1.5-6B,29,band2_instruction,Instruction,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,0.9699880410274107,0.9699880410274107
Yi-1.5-6B,30,band2_instruction,Instruction,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,1.1142075750376979,1.1142075750376979
Yi-1.5-6B,31,band2_instruction,Instruction,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,2.0720004701023065,2.0720004701023065
Yi-1.5-6B,0,band3_creative,Creative,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.18416515743392292,0.18416515743392292
Yi-1.5-6B,1,band3_creative,Creative,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,1.284233411968927e-05,1.284233411968927e-05
Yi-1.5-6B,2,band3_creative,Creative,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,2.9550174522219308e-05,2.9550174522219308e-05
Yi-1.5-6B,3,band3_creative,Creative,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,7.939550722890765e-05,7.939550722890765e-05
Yi-1.5-6B,4,band3_creative,Creative,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.0001541059348928453,0.0001541059348928453
Yi-1.5-6B,5,band3_creative,Creative,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.00037305700798517805,0.00037305700798517805
Yi-1.5-6B,6,band3_creative,Creative,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.0005185234296156693,0.0005185234296156693
Yi-1.5-6B,7,band3_creative,Creative,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.0008774603445425022,0.0008774603445425022
Yi-1.5-6B,8,band3_creative,Creative,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-0.6424024800327701,0.6424024800327701
Yi-1.5-6B,9,band3_creative,Creative,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-1.6618080699909585,1.6618080699909585
Yi-1.5-6B,10,band3_creative,Creative,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,-2.1384025072516817,2.1384025072516817
Yi-1.5-6B,11,band3_creative,Creative,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,-1.3487171767018733,1.3487171767018733
Yi-1.5-6B,12,band3_creative,Creative,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,-0.3000466490791869,0.3000466490791869
Yi-1.5-6B,13,band3_creative,Creative,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.007276740445604446,0.007276740445604446
Yi-1.5-6B,14,band3_creative,Creative,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.20403816454685675,0.20403816454685675
Yi-1.5-6B,15,band3_creative,Creative,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.32090132964464324,0.32090132964464324
Yi-1.5-6B,16,band3_creative,Creative,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.33378892938177795,0.33378892938177795
Yi-1.5-6B,17,band3_creative,Creative,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.6815362198646451,0.6815362198646451
Yi-1.5-6B,18,band3_creative,Creative,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,1.2343857269690117,1.2343857269690117
Yi-1.5-6B,19,band3_creative,Creative,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,1.3076697644504511,1.3076697644504511
Yi-1.5-6B,20,band3_creative,Creative,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,1.434759325219483,1.434759325219483
Yi-1.5-6B,21,band3_creative,Creative,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,1.5721538196281823,1.5721538196281823
Yi-1.5-6B,22,band3_creative,Creative,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,1.5755459722632823,1.5755459722632823
Yi-1.5-6B,23,band3_creative,Creative,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,1.6835842530283847,1.6835842530283847
Yi-1.5-6B,24,band3_creative,Creative,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,1.7406113094670026,1.7406113094670026
Yi-1.5-6B,25,band3_creative,Creative,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,1.6823409686136,1.6823409686136
Yi-1.5-6B,26,band3_creative,Creative,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,1.6022175932610665,1.6022175932610665
Yi-1.5-6B,27,band3_creative,Creative,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,1.4761073751522211,1.4761073751522211
Yi-1.5-6B,28,band3_creative,Creative,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,1.4912724428750366,1.4912724428750366
Yi-1.5-6B,29,band3_creative,Creative,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,1.5397032934089294,1.5397032934089294
Yi-1.5-6B,30,band3_creative,Creative,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,2.1083447810621454,2.1083447810621454
Yi-1.5-6B,31,band3_creative,Creative,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,3.727871103903163,3.727871103903163
Yi-1.5-6B,0,band4_code,Code / Logic,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.19538456138912585,0.19538456138912585
Yi-1.5-6B,1,band4_code,Code / Logic,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,2.822068577046366e-05,2.822068577046366e-05
Yi-1.5-6B,2,band4_code,Code / Logic,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,8.793200003931467e-05,8.793200003931467e-05
Yi-1.5-6B,3,band4_code,Code / Logic,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.00018461930512825298,0.00018461930512825298
Yi-1.5-6B,4,band4_code,Code / Logic,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.0002849415491128493,0.0002849415491128493
Yi-1.5-6B,5,band4_code,Code / Logic,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.0004290983574073426,0.0004290983574073426
Yi-1.5-6B,6,band4_code,Code / Logic,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.0005945614844857783,0.0005945614844857783
Yi-1.5-6B,7,band4_code,Code / Logic,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.0009485625389626939,0.0009485625389626939
Yi-1.5-6B,8,band4_code,Code / Logic,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-0.4318970999654115,0.4318970999654115
Yi-1.5-6B,9,band4_code,Code / Logic,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-1.6128074875369656,1.6128074875369656
Yi-1.5-6B,10,band4_code,Code / Logic,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,-1.5491597195004614,1.5491597195004614
Yi-1.5-6B,11,band4_code,Code / Logic,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,-0.9519127750691698,0.9519127750691698
Yi-1.5-6B,12,band4_code,Code / Logic,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,-0.1841708476235695,0.1841708476235695
Yi-1.5-6B,13,band4_code,Code / Logic,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,-0.06900701464605064,0.06900701464605064
Yi-1.5-6B,14,band4_code,Code / Logic,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.09742151125341447,0.09742151125341447
Yi-1.5-6B,15,band4_code,Code / Logic,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.5377135853764781,0.5377135853764781
Yi-1.5-6B,16,band4_code,Code / Logic,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,1.113410014224919,1.113410014224919
Yi-1.5-6B,17,band4_code,Code / Logic,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,1.459663842105149,1.459663842105149
Yi-1.5-6B,18,band4_code,Code / Logic,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,1.484400342764121,1.484400342764121
Yi-1.5-6B,19,band4_code,Code / Logic,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,1.2354210495310873,1.2354210495310873
Yi-1.5-6B,20,band4_code,Code / Logic,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,1.303437228300938,1.303437228300938
Yi-1.5-6B,21,band4_code,Code / Logic,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,1.1425859651785775,1.1425859651785775
Yi-1.5-6B,22,band4_code,Code / Logic,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,1.2165265435213515,1.2165265435213515
Yi-1.5-6B,23,band4_code,Code / Logic,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,1.064139391601337,1.064139391601337
Yi-1.5-6B,24,band4_code,Code / Logic,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,1.2469952451910196,1.2469952451910196
Yi-1.5-6B,25,band4_code,Code / Logic,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,1.2798015878919156,1.2798015878919156
Yi-1.5-6B,26,band4_code,Code / Logic,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,1.5455464119188127,1.5455464119188127
Yi-1.5-6B,27,band4_code,Code / Logic,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,1.6779132574153506,1.6779132574153506
Yi-1.5-6B,28,band4_code,Code / Logic,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,1.6590065184427614,1.6590065184427614
Yi-1.5-6B,29,band4_code,Code / Logic,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,1.676646332116226,1.676646332116226
Yi-1.5-6B,30,band4_code,Code / Logic,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,1.7697105799003605,1.7697105799003605
Yi-1.5-6B,31,band4_code,Code / Logic,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,2.0304096631444724,2.0304096631444724
Yi-1.5-6B,0,band5_dialogue,Dialogue,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.13950152967402363,0.13950152967402363
Yi-1.5-6B,1,band5_dialogue,Dialogue,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,0.2345337443037474,0.2345337443037474
Yi-1.5-6B,2,band5_dialogue,Dialogue,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,0.45780197958070534,0.45780197958070534
Yi-1.5-6B,3,band5_dialogue,Dialogue,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.590330947821232,0.590330947821232
Yi-1.5-6B,4,band5_dialogue,Dialogue,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.6878942946856155,0.6878942946856155
Yi-1.5-6B,5,band5_dialogue,Dialogue,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.44004381828508166,0.44004381828508166
Yi-1.5-6B,6,band5_dialogue,Dialogue,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.5938349542693695,0.5938349542693695
Yi-1.5-6B,7,band5_dialogue,Dialogue,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.5246957869079116,0.5246957869079116
Yi-1.5-6B,8,band5_dialogue,Dialogue,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,0.5992021543008832,0.5992021543008832
Yi-1.5-6B,9,band5_dialogue,Dialogue,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,0.44782029211089647,0.44782029211089647
Yi-1.5-6B,10,band5_dialogue,Dialogue,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,0.2017906621996577,0.2017906621996577
Yi-1.5-6B,11,band5_dialogue,Dialogue,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,0.2530345593445311,0.2530345593445311
Yi-1.5-6B,12,band5_dialogue,Dialogue,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,0.15870735745354558,0.15870735745354558
Yi-1.5-6B,13,band5_dialogue,Dialogue,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.009149470185201736,0.009149470185201736
Yi-1.5-6B,14,band5_dialogue,Dialogue,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.1566216242443259,0.1566216242443259
Yi-1.5-6B,15,band5_dialogue,Dialogue,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.2866728919554422,0.2866728919554422
Yi-1.5-6B,16,band5_dialogue,Dialogue,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.32727675304256465,0.32727675304256465
Yi-1.5-6B,17,band5_dialogue,Dialogue,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.41612681834977394,0.41612681834977394
Yi-1.5-6B,18,band5_dialogue,Dialogue,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,0.3828743798072365,0.3828743798072365
Yi-1.5-6B,19,band5_dialogue,Dialogue,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,0.4270692909538756,0.4270692909538756
Yi-1.5-6B,20,band5_dialogue,Dialogue,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,0.5972707793680154,0.5972707793680154
Yi-1.5-6B,21,band5_dialogue,Dialogue,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,0.675649256724177,0.675649256724177
Yi-1.5-6B,22,band5_dialogue,Dialogue,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,0.7631489896039678,0.7631489896039678
Yi-1.5-6B,23,band5_dialogue,Dialogue,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,0.7546958442800848,0.7546958442800848
Yi-1.5-6B,24,band5_dialogue,Dialogue,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,0.7168244304220659,0.7168244304220659
Yi-1.5-6B,25,band5_dialogue,Dialogue,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,0.5519186035620285,0.5519186035620285
Yi-1.5-6B,26,band5_dialogue,Dialogue,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,0.5011144969696106,0.5011144969696106
Yi-1.5-6B,27,band5_dialogue,Dialogue,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,0.5049515009522283,0.5049515009522283
Yi-1.5-6B,28,band5_dialogue,Dialogue,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,0.4542234645304468,0.4542234645304468
Yi-1.5-6B,29,band5_dialogue,Dialogue,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,0.43838494394534067,0.43838494394534067
Yi-1.5-6B,30,band5_dialogue,Dialogue,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,0.28866444378001166,0.28866444378001166
Yi-1.5-6B,31,band5_dialogue,Dialogue,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,0.10300458390617262,0.10300458390617262
Yi-1.5-6B,0,band6_counterfactual,Counterfactual,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.17120762213037555,0.17120762213037555
Yi-1.5-6B,1,band6_counterfactual,Counterfactual,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,7.894124670060343e-05,7.894124670060343e-05
Yi-1.5-6B,2,band6_counterfactual,Counterfactual,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,0.0002824654588409192,0.0002824654588409192
Yi-1.5-6B,3,band6_counterfactual,Counterfactual,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.0005380797665994752,0.0005380797665994752
Yi-1.5-6B,4,band6_counterfactual,Counterfactual,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.0008450839546396693,0.0008450839546396693
Yi-1.5-6B,5,band6_counterfactual,Counterfactual,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.0018413332916880076,0.0018413332916880076
Yi-1.5-6B,6,band6_counterfactual,Counterfactual,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.002591593181602958,0.002591593181602958
Yi-1.5-6B,7,band6_counterfactual,Counterfactual,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.004557830679918995,0.004557830679918995
Yi-1.5-6B,8,band6_counterfactual,Counterfactual,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-0.7095713554512413,0.7095713554512413
Yi-1.5-6B,9,band6_counterfactual,Counterfactual,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-0.06536516016612204,0.06536516016612204
Yi-1.5-6B,10,band6_counterfactual,Counterfactual,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,0.2179985737047394,0.2179985737047394
Yi-1.5-6B,11,band6_counterfactual,Counterfactual,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,-0.04445197758014352,0.04445197758014352
Yi-1.5-6B,12,band6_counterfactual,Counterfactual,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,-0.22453175670992742,0.22453175670992742
Yi-1.5-6B,13,band6_counterfactual,Counterfactual,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.07701362946885659,0.07701362946885659
Yi-1.5-6B,14,band6_counterfactual,Counterfactual,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.2619311853215729,0.2619311853215729
Yi-1.5-6B,15,band6_counterfactual,Counterfactual,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.5563856868450179,0.5563856868450179
Yi-1.5-6B,16,band6_counterfactual,Counterfactual,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.6182994586555344,0.6182994586555344
Yi-1.5-6B,17,band6_counterfactual,Counterfactual,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.7315982295431418,0.7315982295431418
Yi-1.5-6B,18,band6_counterfactual,Counterfactual,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,1.453453317334426,1.453453317334426
Yi-1.5-6B,19,band6_counterfactual,Counterfactual,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,1.8123216631431465,1.8123216631431465
Yi-1.5-6B,20,band6_counterfactual,Counterfactual,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,2.195709939009875,2.195709939009875
Yi-1.5-6B,21,band6_counterfactual,Counterfactual,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,2.257436038518609,2.257436038518609
Yi-1.5-6B,22,band6_counterfactual,Counterfactual,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,2.2552452730404697,2.2552452730404697
Yi-1.5-6B,23,band6_counterfactual,Counterfactual,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,2.3214637964109226,2.3214637964109226
Yi-1.5-6B,24,band6_counterfactual,Counterfactual,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,2.0532868883313107,2.0532868883313107
Yi-1.5-6B,25,band6_counterfactual,Counterfactual,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,1.7709966117556766,1.7709966117556766
Yi-1.5-6B,26,band6_counterfactual,Counterfactual,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,1.7649064688194764,1.7649064688194764
Yi-1.5-6B,27,band6_counterfactual,Counterfactual,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,1.484068211136008,1.484068211136008
Yi-1.5-6B,28,band6_counterfactual,Counterfactual,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,1.28330726433588,1.28330726433588
Yi-1.5-6B,29,band6_counterfactual,Counterfactual,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,1.2661278055363452,1.2661278055363452
Yi-1.5-6B,30,band6_counterfactual,Counterfactual,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,1.3725434170456445,1.3725434170456445
Yi-1.5-6B,31,band6_counterfactual,Counterfactual,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,3.2051691370548356,3.2051691370548356
Yi-1.5-6B,0,band7_safety,Safety,10.587383236203875,10.587383236203875,8.201130330562592,13.76905377705892,0.11000016435008364,0.11000016435008364
Yi-1.5-6B,1,band7_safety,Safety,8.065404551369804,9.32639389378684,7.30357301235199,9.081179936726889,4.894758478979355e-05,4.894758478979355e-05
Yi-1.5-6B,2,band7_safety,Safety,8.517005511692592,9.05659776642209,8.918241143226624,7.982024669647217,0.00015706783145086334,0.00015706783145086334
Yi-1.5-6B,3,band7_safety,Safety,8.895884037017822,9.016419334071024,7.998793959617615,10.0920041402181,0.000286537505976181,0.000286537505976181
Yi-1.5-6B,4,band7_safety,Safety,9.17579105922154,9.048293679101127,9.435464143753052,8.829560279846191,0.0004949322707212822,0.0004949322707212822
Yi-1.5-6B,5,band7_safety,Safety,9.032643113817487,9.045685251553854,8.16945481300354,10.183560848236084,0.0008976331324697107,0.0008976331324697107
Yi-1.5-6B,6,band7_safety,Safety,9.290809495108467,9.080703000633084,8.206679701805115,10.736315886179606,0.0011135755282913884,0.0011135755282913884
Yi-1.5-6B,7,band7_safety,Safety,9.379163537706647,9.11801056776728,8.638084530830383,10.367268880208334,0.002110246949613259,0.002110246949613259
Yi-1.5-6B,8,band7_safety,Safety,10.681919370378766,9.291778212501889,10.697784662246704,10.660765647888184,-0.9552497613284121,0.9552497613284121
Yi-1.5-6B,9,band7_safety,Safety,9.645191601344518,9.327119551386152,9.699822187423706,9.5723508199056,-1.0589224587055401,1.0589224587055401
Yi-1.5-6B,10,band7_safety,Safety,9.10294941493443,9.30674044807236,8.574923396110535,9.806984106699625,-0.674697704999712,0.674697704999712
Yi-1.5-6B,11,band7_safety,Safety,8.099910974502563,9.206171325274877,7.649153530597687,8.700920899709066,-0.12355800576655973,0.12355800576655973
Yi-1.5-6B,12,band7_safety,Safety,7.624537672315325,9.084507198124141,6.8896461725234985,8.604393005371094,0.041847680660176856,0.041847680660176856
Yi-1.5-6B,13,band7_safety,Safety,7.504736423492432,8.971666428507591,6.831793665885925,8.40199343363444,0.33322598291792005,0.33322598291792005
Yi-1.5-6B,14,band7_safety,Safety,6.844660350254604,8.829866023290725,5.944998264312744,8.044209798177084,0.26427325313108074,0.26427325313108074
Yi-1.5-6B,15,band7_safety,Safety,7.28061614717756,8.733037906033651,6.846900105476379,7.858904202779134,0.4696580867111839,0.4696580867111839
Yi-1.5-6B,16,band7_safety,Safety,6.686778783798218,8.612669722372743,6.262950301170349,7.251883427302043,0.5744959463820098,0.5744959463820098
Yi-1.5-6B,17,band7_safety,Safety,6.6573085103716165,8.504038543928237,6.1257898807525635,7.3660000165303545,0.5273838225175931,0.5273838225175931
Yi-1.5-6B,18,band7_safety,Safety,7.594799450465611,8.456183854798624,7.253796815872192,8.049469629923502,0.9587028184272315,0.9587028184272315
Yi-1.5-6B,19,band7_safety,Safety,7.3152984891619,8.399139586516789,6.301931142807007,8.666454950968424,0.9937845157064498,0.9937845157064498
Yi-1.5-6B,20,band7_safety,Safety,7.6781512669154575,8.364806809392915,7.042936563491821,8.525104204813639,1.292195217968911,1.292195217968911
Yi-1.5-6B,21,band7_safety,Safety,8.406675066266741,8.36670991197809,8.109460592269897,8.802961031595865,1.1382006069296011,1.1382006069296011
Yi-1.5-6B,22,band7_safety,Safety,6.803543772016253,8.298746166762356,5.270809173583984,8.847189903259277,0.9642269298796178,0.9642269298796178
Yi-1.5-6B,23,band7_safety,Safety,8.475781236376081,8.306122627996261,7.163313269615173,10.225738525390625,0.9249383484397287,0.9249383484397287
Yi-1.5-6B,24,band7_safety,Safety,9.274741922106061,8.344867399760654,7.813066601753235,11.223642349243164,0.8158776233457417,0.8158776233457417
Yi-1.5-6B,25,band7_safety,Safety,9.981340203966413,8.407808661460876,7.677127480506897,13.053623835245768,0.7220672362483818,0.7220672362483818
Yi-1.5-6B,26,band7_safety,Safety,10.568241800580706,8.4878247036505,8.260424375534058,13.645331700642904,0.7645580985135743,0.7645580985135743
Yi-1.5-6B,27,band7_safety,Safety,9.203421320234026,8.513381725671339,6.538382053375244,12.756807009379068,0.7248838587804078,0.7248838587804078
Yi-1.5-6B,28,band7_safety,Safety,8.53001035962786,8.513955126842253,6.037066340446472,11.853935718536377,0.6868026134622278,0.6868026134622278
Yi-1.5-6B,29,band7_safety,Safety,7.760483809879848,8.48883941627684,4.9698323011398315,11.48135248819987,0.768338678801701,0.768338678801701
Yi-1.5-6B,30,band7_safety,Safety,10.234053884233747,8.545136657178675,9.872689247131348,10.71587340037028,0.903340492353486,0.903340492353486
Yi-1.5-6B,31,band7_safety,Safety,8.38249124799456,8.540053988141672,7.9194605350494385,8.999865531921387,1.8999567719443533,1.8999567719443533
